open_date,close_date,market_id,question,topic,side,entry_price,exit_price,shares,committed,proceeds,realized_pnl,forced_exit
2026-01-29,2026-01-30,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.235,0.175,1960.2484613716176,460.6583884223301,343.0434807400331,-117.61490768229703,False
2026-01-29,2026-01-30,1144023,U.S. anti-cartel ground operation in Mexico by January 31?,mexico-ops,YES,0.0355,0.0845,12976.292631614933,460.65838842233006,1096.496727371462,635.8383389491319,False
2026-01-29,2026-01-30,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.175,0.185,2632.333648127601,460.6583884223301,486.98172490360616,26.323336481276044,False
2026-01-29,2026-01-30,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.265,0.285,1738.3335412163399,460.6583884223301,495.4250592466568,34.766670824326695,False
2026-01-29,2026-01-30,1198423,"US strikes Iran by February 28, 2026?",iran-strike,YES,0.485,0.59,949.8111101491343,460.6583884223301,560.3885549879892,99.73016656565909,False
2026-01-29,2026-01-30,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.065,0.075,7087.052129574309,460.6583884223301,531.5289097180731,70.870521295743,False
2026-01-29,2026-01-30,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.45,0.465,1023.685307605178,460.6583884223301,476.0136680364078,15.355279614077688,False
2026-01-29,2026-01-30,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.115,0.105,4005.725116715914,460.6583884223301,420.60113725517095,-40.057251167159166,False
2026-01-29,2026-01-30,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.315,0.305,1462.4075822931115,460.6583884223301,446.034312599399,-14.624075822931104,False
2026-01-29,2026-01-30,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.075,0.075,6142.111845631069,460.6583884223301,460.6583884223301,0.0,False
2026-01-29,2026-01-30,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.02,0.0275,23032.919421116505,460.6583884223301,633.4052840807038,172.74689565837372,False
2026-01-29,2026-01-30,704339,"Russia x Ukraine ceasefire by January 31, 2026?",ukraine-ceasefire,YES,0.0015,0.0075,307105.5922815534,460.6583884223302,2303.2919421116508,1842.6335536893207,False
2026-01-29,2026-01-30,706279,Will Trump visit China by April 30?,trump-calls,YES,0.805,0.81,572.2464452451305,460.6583884223301,463.51962064855576,2.8612322262256384,False
2026-01-29,2026-01-30,916440,"Maduro out by January 31, 2026?",venezuela,YES,0.075,0.075,6142.111845631069,460.6583884223301,460.6583884223301,0.0,False
2026-01-29,2026-01-30,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.275,0.305,1675.1214124448366,460.65838842233006,510.91203079567515,50.25364237334509,False
2026-01-29,2026-01-30,920389,Will Trump talk to Vladimir Putin in January?,trump-calls,YES,0.11,0.477,4187.803531112092,460.6583884223301,1997.5822843404678,1536.9238959181378,False
2026-01-29,2026-01-30,920396,Will Trump talk to Emmanuel Macron in January?,trump-calls,YES,0.9705,0.9945,474.6608845155385,460.6583884223301,472.05024965070305,11.391861228372932,False
2026-01-29,2026-01-30,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.1735,0.2065,2655.091575921211,460.6583884223301,548.2764104277301,87.61802200539995,False
2026-01-29,2026-01-30,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.125,0.12,3685.267107378641,460.6583884223301,442.2320528854369,-18.426335536893248,False
2026-02-04,2026-02-05,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.205,0.205,3691.349217957088,756.726589681203,756.726589681203,0.0,False
2026-02-04,2026-02-05,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.095,0.1,7965.5430492758205,756.726589681203,796.554304927582,39.82771524637906,False
2026-02-04,2026-02-05,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.245,0.24,3088.679957882461,756.726589681203,741.2831898917907,-15.443399789412297,False
2026-02-04,2026-02-05,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.043,0.0375,17598.292783283792,756.726589681203,659.9359793731422,-96.79061030806076,False
2026-02-04,2026-02-05,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0045,0.0035,168161.46437360067,756.726589681203,588.5651253076023,-168.16146437360067,False
2026-02-04,2026-02-05,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.455,0.445,1663.1353619367098,756.726589681203,740.0952360618359,-16.631353619367133,False
2026-02-04,2026-02-05,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.075,0.075,10089.68786241604,756.726589681203,756.726589681203,0.0,False
2026-02-04,2026-02-05,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.31,0.305,2441.0535151006547,756.726589681203,744.5213221056997,-12.205267575503285,False
2026-02-04,2026-02-05,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.065,0.075,11641.94753355697,756.726589681203,873.1460650167727,116.4194753355697,False
2026-02-04,2026-02-05,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0345,0.0285,21934.104048730518,756.726589681203,625.1219653888198,-131.60462429238316,False
2026-02-04,2026-02-05,706279,Will Trump visit China by April 30?,trump-calls,YES,0.815,0.865,928.498883044421,756.726589681203,803.1515338334241,46.42494415222109,False
2026-02-04,2026-02-05,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.155,0.165,4882.1070302013095,756.726589681203,805.5476599832161,48.82107030201314,False
2026-02-04,2026-02-05,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.115,0.1025,6580.231214619156,756.726589681203,674.4736994984635,-82.25289018273952,False
2026-02-04,2026-02-05,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.125,0.125,6053.812717449624,756.726589681203,756.726589681203,0.0,False
2026-02-08,2026-02-09,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.16,4574.464335509246,754.7866153590256,731.9142936814793,-22.872321677546324,False
2026-02-08,2026-02-09,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.08,0.09,9434.83269198782,754.7866153590256,849.1349422789037,94.3483269198781,False
2026-02-08,2026-02-09,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.255,0.245,2959.9475112118653,754.7866153590256,725.187140246907,-29.599475112118625,False
2026-02-08,2026-02-09,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.0265,0.0185,28482.513787133044,754.7866153590256,526.9265050619613,-227.86011029706435,False
2026-02-08,2026-02-09,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0035,0.0035,215653.3186740073,754.7866153590256,754.7866153590256,0.0,False
2026-02-08,2026-02-09,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.445,1735.1416445035072,754.7866153590256,772.1380318040607,17.351416445035056,False
2026-02-08,2026-02-09,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.0535,0.0545,14108.161034748144,754.7866153590256,768.8947763937738,14.10816103474815,False
2026-02-08,2026-02-09,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.31,0.255,2434.7955334162116,754.7866153590256,620.872861021134,-133.91375433789165,False
2026-02-08,2026-02-09,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.145,0.135,5205.424933510522,754.7866153590257,702.7323660239206,-52.05424933510517,False
2026-02-08,2026-02-09,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.026,0.0245,29030.254436885603,754.7866153590256,711.2412337036973,-43.545381655328356,False
2026-02-08,2026-02-09,706279,Will Trump visit China by April 30?,trump-calls,YES,0.835,0.85,903.9360662982343,754.7866153590256,768.3456563534992,13.559040994473548,False
2026-02-08,2026-02-09,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.155,0.17,4869.591066832423,754.7866153590256,827.8304813615119,73.04386600248631,False
2026-02-08,2026-02-09,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.093,0.0965,8115.985111387373,754.7866153590256,783.1925632488815,28.405947889855838,False
2026-02-08,2026-02-09,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.125,0.125,6038.292922872205,754.7866153590256,754.7866153590256,0.0,False
2026-02-12,2026-02-13,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.185,4562.818078663851,752.8649829795355,844.1213445528125,91.25636157327699,False
2026-02-12,2026-02-13,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.085,0.085,8857.235093876889,752.8649829795356,752.8649829795356,0.0,False
2026-02-12,2026-02-13,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.235,0.235,3203.6807786363215,752.8649829795355,752.8649829795355,0.0,False
2026-02-12,2026-02-13,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.016,0.0145,47054.06143622097,752.8649829795355,682.283890825204,-70.58109215433149,False
2026-02-12,2026-02-13,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0025,0.0025,301145.9931918142,752.8649829795356,752.8649829795356,0.0,False
2026-02-12,2026-02-13,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.435,0.435,1730.7240988035298,752.8649829795355,752.8649829795355,0.0,False
2026-02-12,2026-02-13,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.05,0.0445,15057.29965959071,752.8649829795355,670.0498348517865,-82.81514812774901,False
2026-02-12,2026-02-13,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.275,0.265,2737.6908471983106,752.8649829795355,725.4880745075524,-27.376908471983143,False
2026-02-12,2026-02-13,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.075,0.065,10038.199773060474,752.8649829795355,652.4829852489308,-100.38199773060467,False
2026-02-12,2026-02-13,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.027,0.0255,27883.888258501316,752.8649829795355,711.0391505917835,-41.82583238775203,False
2026-02-12,2026-02-13,706279,Will Trump visit China by April 30?,trump-calls,YES,0.855,0.885,880.5438397421468,752.8649829795355,779.2812981717999,26.416315192264392,False
2026-02-12,2026-02-13,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.155,0.155,4857.1934385776485,752.8649829795355,752.8649829795355,0.0,False
2026-02-12,2026-02-13,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.071,0.0735,10603.732154641346,752.8649829795355,779.3743133661388,26.509330386603324,False
2026-02-12,2026-02-13,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.115,0.115,6546.652025909004,752.8649829795355,752.8649829795355,0.0,False
2026-02-24,2026-02-25,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.165,4555.077863437866,751.5878474672479,751.5878474672479,0.0,False
2026-02-24,2026-02-25,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.175,0.165,4294.787699812846,751.587847467248,708.6399704691196,-42.947876998128436,False
2026-02-24,2026-02-25,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.175,0.155,4294.787699812846,751.587847467248,665.6920934709912,-85.89575399625687,False
2026-02-24,2026-02-25,1243248,"Russia x Ukraine ceasefire by February 28, 2026?",ukraine-ceasefire,YES,0.0025,0.0025,300635.13898689917,751.5878474672479,751.5878474672479,0.0,False
2026-02-24,2026-02-25,1303355,"Will Bitcoin reach $150,000 in February?",crypto,YES,0.0015,0.0015,501058.56497816526,751.5878474672479,751.5878474672479,0.0,False
2026-02-24,2026-02-25,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.395,0.385,1902.7540442208808,751.5878474672479,732.5603070250392,-19.02754044220876,False
2026-02-24,2026-02-25,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.0295,0.03,25477.554151432134,751.5878474672479,764.3266245429639,12.73877707571603,False
2026-02-24,2026-02-25,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.255,0.255,2947.403323400972,751.5878474672479,751.5878474672479,0.0,False
2026-02-24,2026-02-25,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.0265,0.0215,28361.80556480181,751.5878474672479,609.7788196432389,-141.80902782400904,False
2026-02-24,2026-02-25,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0145,0.015,51833.644652913645,751.5878474672479,777.5046697937047,25.91682232645678,False
2026-02-24,2026-02-25,706279,Will Trump visit China by April 30?,trump-calls,YES,0.935,0.94,803.8372700184469,751.5878474672479,755.60703381734,4.019186350092127,False
2026-02-24,2026-02-25,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.195,0.205,3854.296653678194,751.5878474672479,790.1308140040297,38.54296653678182,False
2026-02-24,2026-02-25,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0935,0.1055,8038.37270018447,751.5878474672479,848.0483198694616,96.46047240221367,False
2026-02-24,2026-02-25,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.1095,0.1105,6863.815958605004,751.5878474672479,758.451663425853,6.863815958605073,False
2026-03-10,2026-03-11,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.165,3981.7106245001496,656.9822530425247,656.9822530425247,0.0,False
2026-03-10,2026-03-11,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.285,0.305,2305.200887868508,656.9822530425247,703.0862707998949,46.10401775737023,False
2026-03-10,2026-03-11,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.185,0.185,3551.2554218514847,656.9822530425247,656.9822530425247,0.0,False
2026-03-10,2026-03-11,1439560,"Russia x Ukraine ceasefire by April 30, 2026?",ukraine-ceasefire,YES,0.075,0.075,8759.76337390033,656.9822530425248,656.9822530425248,0.0,False
2026-03-10,2026-03-11,1455604,Will Trump talk to Xi Jinping in March?,trump-calls,YES,0.705,0.73,931.8897206276946,656.9822530425247,680.2794960582171,23.297243015692402,False
2026-03-10,2026-03-11,1467766,Will Crude Oil (CL) hit (HIGH) $100 by end of March?,oil-low,YES,0.6845,0.6445,959.7987626625635,656.9822530425247,618.5903025360221,-38.39195050650255,False
2026-03-10,2026-03-11,1473040,"Will Bitcoin reach $150,000 in March?",crypto,YES,0.0045,0.0045,145996.05623167218,656.9822530425248,656.9822530425248,0.0,False
2026-03-10,2026-03-11,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.395,0.41,1663.2462102342397,656.9822530425247,681.9309461960382,24.948693153513545,False
2026-03-10,2026-03-11,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.027,0.0285,24332.676038612026,656.9822530425247,693.4812671004428,36.49901405791809,False
2026-03-10,2026-03-11,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.255,0.255,2576.4009923236263,656.9822530425247,656.9822530425247,0.0,False
2026-03-10,2026-03-11,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.0085,0.0065,77292.02976970878,656.9822530425247,502.39819350310705,-154.58405953941764,False
2026-03-10,2026-03-11,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0165,0.0155,39817.106245001494,656.9822530425247,617.1651467975231,-39.81710624500158,False
2026-03-10,2026-03-11,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.865,750.8368606200282,656.9822530425247,649.4738844363244,-7.508368606200293,False
2026-03-10,2026-03-11,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,657.3109084967731,656.9822530425247,656.9822530425247,0.0,False
2026-03-10,2026-03-11,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0575,0.0565,11425.778313783037,656.9822530425247,645.5564747287416,-11.425778313783098,False
2026-03-10,2026-03-11,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.1085,0.11,6055.135972742163,656.9822530425247,666.0649570016379,9.082703959113246,False
2026-03-16,2026-03-17,1126504,Will the US acquire part of Greenland in 2026?,greenland,YES,0.165,0.165,3977.475943012749,656.2835305971037,656.2835305971037,0.0,False
2026-03-16,2026-03-17,1162940,US forces enter Iran by March 31?,iran-strike,YES,0.405,0.245,1620.453161968157,656.2835305971037,397.01102468219847,-259.2725059149052,False
2026-03-16,2026-03-17,1171663,"Russia x Ukraine ceasefire by June 30, 2026?",ukraine-ceasefire,YES,0.195,0.165,3365.556567164634,656.2835305971037,555.3168335821647,-100.96669701493897,False
2026-03-16,2026-03-17,1439560,"Russia x Ukraine ceasefire by April 30, 2026?",ukraine-ceasefire,YES,0.06,0.055,10938.058843285062,656.2835305971037,601.5932363806784,-54.690294216425286,False
2026-03-16,2026-03-17,1455604,Will Trump talk to Xi Jinping in March?,trump-calls,YES,0.94,0.36,698.173968720323,656.2835305971037,251.3426287393163,-404.94090185778737,False
2026-03-16,2026-03-17,1467766,Will Crude Oil (CL) hit (HIGH) $100 by end of March?,oil-low,YES,0.8785,0.7615,747.0501202015978,656.2835305971037,568.8786665335167,-87.40486406358696,False
2026-03-16,2026-03-17,1473040,"Will Bitcoin reach $150,000 in March?",crypto,YES,0.0045,0.0045,145840.78457713415,656.2835305971037,656.2835305971037,0.0,False
2026-03-16,2026-03-17,567687,Russia x Ukraine ceasefire by end of 2026?,ukraine-ceasefire,YES,0.375,0.365,1750.0894149256098,656.2835305971037,638.7826364478476,-17.500894149256055,False
2026-03-16,2026-03-17,573655,"Will Bitcoin hit $150k by June 30, 2026?",crypto,YES,0.03,0.032,21876.117686570124,656.2835305971037,700.0357659702439,43.75223537314025,False
2026-03-16,2026-03-17,586301,Supreme Court rules in favor of Trump's tariffs?,tariffs,YES,0.255,0.255,2573.6609043023673,656.2835305971037,656.2835305971037,0.0,False
2026-03-16,2026-03-17,654413,Will the Fed decrease interest rates by 25 bps after the March 2026 meeting?,fed-cut,YES,0.0035,0.0035,187509.58017060105,656.2835305971037,656.2835305971037,0.0,False
2026-03-16,2026-03-17,669660,Will the Fed decrease interest rates by 50+ bps after the April 2026 meeting?,fed-cut,YES,0.0135,0.0095,48613.594859044715,656.2835305971037,461.82915116092477,-194.4543794361789,False
2026-03-16,2026-03-17,706279,Will Trump visit China by April 30?,trump-calls,YES,0.875,0.43,750.0383206824042,656.2835305971037,322.51647789343383,-333.76705270366983,False
2026-03-16,2026-03-17,916732,Khamenei out as Supreme Leader of Iran by March 31?,iran-regime,YES,0.9995,0.9995,656.6118365153613,656.2835305971037,656.2835305971037,0.0,False
2026-03-16,2026-03-17,958442,Will the Iranian regime fall by March 31?,iran-regime,YES,0.0595,0.0325,11029.975304153004,656.2835305971037,358.4741973849726,-297.80933321213104,False
2026-03-16,2026-03-17,997488,Will Trump acquire Greenland before 2027?,greenland,YES,0.0915,0.093,7172.497602154139,656.2835305971037,667.0422770003349,10.758746403231271,False
